country_code,year,gdp,unemployment_rate,male_unemployment_rate,female_unemployment_rate,poverty_headcount_ratio,literacy_rate,electric_power_consumption,education_expenditure_ratio,current_health_expenditure_ratio,current_health_expenditure_per_capita
BDI,2016,2644487776.50077,,,,,65.6900024414062,,4.69199991226196,7.06148243,18.59472847
BEL,2016,474271566739.729,7.83,8.06,7.561,0.1,,7753.83707358176,6.48613023757935,10.79323006,4542.66162109
BEN,2016,11821065853.3838,,,,,,92.068263531,2.89910006523132,2.79549599,28.24943924
BFA,2016,12833363045.3367,,,,,,108.612135513189,,5.95486307,39.52329254
BGD,2016,265224515675.034,4.35,3.09,7.29,19.5,72.7600021362305,412.780315331328,1.28183996677399,2.38938212,39.30647659
BGR,2016,53929397039.2106,7.575,8.1,6.968,3.1,,5124.6428306711,,7.45975018,562.34082031
BHR,2016,33884680851.0638,,,,,,19531.1457401213,2.80248290251154,4.86051178,1095.92541504
BHS,2016,11880900000.0,12.7,11.1,14.5,,,,2.58786212973921,5.71206808,1729.71435547
BIH,2016,17116926327.6247,25.408,22.53,30.049,,,3642.95683015534,4.26451015472412,9.13943481,450.44155884
BLR,2016,47723545321.259,5.844,7.48,4.194,0.0,,3560.00113629415,4.94654989242554,5.91054153,296.94720459
BLZ,2016,2240200000.0,7.0,4.403,11.137,,,,5.72603988647461,4.78280401,293.82302856
BMU,2016,6899911000.0,,,,,,,2.03905874199287,,
BOL,2016,33941126193.9219,3.498,3.092,4.032,7.2,,760.910982270157,8.15060997009277,6.83333063,207.4511261
BRA,2016,1795693482853.01,11.58,10.061,13.584,6.5,92.8099975585938,2592.61337303819,6.314040184021,9.16901684,810.20037842
BRB,2016,5330761500.0,8.247,7.851,8.652,1.7,,,4.19719982147217,6.83311653,1181.14257813
BRN,2016,11400266055.3232,,,,,,9420.81185506731,4.42539978027344,2.54828691,679.46929932
BTN,2016,2357504760.78592,,,,,,,6.40447998046875,3.32710075,97.42939758
BWA,2016,15082637184.0496,,,,,,1700.39413346125,8.73589296358928,5.76837635,389.3107605
CAF,2016,1825018144.65595,,,,,,,1.75408898250234,5.44402313,21.07796097
CAN,2016,1527994741907.43,7.038,7.718,6.277,0.5,,15759.6052350317,4.81642007827759,11.06097317,4649.12109375
CHE,2016,687895460902.713,4.918,4.841,5.006,0.0,,7479.69328361043,4.98163986206055,11.2294054,9276.50292969
CHL,2016,249344863928.438,6.926,6.544,7.458,,,4185.58466008595,5.3664698600769,8.55767059,1167.89306641
CHN,2016,11456024084962.0,,,,2.2,,4237.54530584599,,4.97955608,398.17489624
CIV,2016,48407761036.8238,1.896,1.556,2.344,,50.0400009155273,239.674590472541,3.93593001365662,3.32101274,61.85705566
CMR,2016,33814337044.3765,,,,,,251.426601872478,2.56234002113342,4.02253723,57.99372482
COD,2016,37134801555.3322,,,,,77.0400009155273,106.817328967655,2.1186900138855,4.20027828,19.3114109
COG,2016,10931328150.8478,,,,,,304.44979220823,4.87114096878621,2.59422994,54.3000145
COL,2016,282720100286.228,8.922,7.044,11.427,8.0,94.6500015258789,1478.42913852649,4.47721004486084,7.53117037,448.84588623
COM,2016,1012835492.51575,,,,,,,,4.65263557,63.53099442
CPV,2016,1849789985.99572,,,,,,,4.75475978851318,4.36134005,157.39906311
CRI,2016,58847019609.743,8.085,6.787,10.188,2.4,,2068.21535574907,6.89395999908447,7.31724358,884.73028564
CUB,2016,91370407863.7,2.0,1.9,2.2,,,1539.28610358674,9.01309318032688,12.21769619,990.92346191
CUW,2016,3024690167.59777,,,,,,4929.10111233591,6.23495389518939,,
CYM,2016,4909322237.28895,,,,,,,,,
CYP,2016,21046462280.5979,13.006,12.656,13.379,0.1,,3737.73756943591,6.11811017990112,6.65254688,1649.41247559
CZE,2016,198160659303.939,3.952,3.378,4.673,0.0,,6459.66831252321,5.50080013275146,7.3930459,1374.9005127
DEU,2016,3537784107980.55,4.104,4.434,3.723,0.0,,6972.36527283762,4.74631023406982,11.24166584,4746.77539063
DJI,2016,2604955228.70117,,,,,,,3.92226004600525,2.7416594,68.82740021
DMA,2016,612711111.111111,,,,,,,5.12971951862684,5.12308073,424.15756226
DNK,2016,312181849372.233,5.989,5.639,6.379,0.3,,5887.38497314076,7.71534013748169,10.25162029,5624.32861328
DOM,2016,75552902635.7075,7.284,4.99,10.654,3.0,93.7799987792969,1542.72927934887,3.85049560792469,4.57663107,328.36526489
DZA,2016,180763839522.151,10.202,8.177,18.247,,,1470.35348531547,6.50210843472458,6.00079727,265.53439331
ECU,2016,97671433000.0,4.597,3.703,5.812,5.0,94.3499984741211,1423.43545243697,4.46397668804552,7.58817482,449.03869629
EGY,2016,332441717791.411,12.45,8.88,23.639,,,1478.93755564303,,5.07462406,142.61845398
ERI,2016,,,,,,,77.1274535971156,,3.73838949,26.00592422
ESP,2016,1243015667917.12,19.635,18.12,21.38,1.3,98.25,5504.26697031493,4.19328022003174,8.94896126,2377.04956055
EST,2016,24561027787.7896,6.882,7.566,6.164,0.6,,7150.83713966514,5.05511999130249,6.70240974,1226.0859375
ETH,2016,74296766562.127,,,,,47.4900016784668,81.1483241249976,5.06151399998447,3.60033751,24.34373283
FIN,2016,238777818792.608,8.818,9.037,8.583,0.0,,15489.9556948907,6.90873003005981,9.37796021,4108.73974609
FJI,2016,4930213644.36653,4.319,3.697,5.54,,,,4.83590249175322,3.27979708,175.91635132
FRA,2016,2470407619777.13,10.057,10.245,9.853,0.1,,7276.87553511397,,11.49048996,4264.14599609
FRO,2016,2813278868.78208,,,,,,,,,
FSM,2016,325000000.0,,,,,,,13.814728,13.4160471,399.74655151
GAB,2016,14023890265.3665,,,,,,1011.28121330892,2.66773089670199,3.1076982,207.50273132
GBR,2016,2689106566899.61,4.909,5.043,4.756,0.2,,5009.54166476138,5.42795991897583,9.76546955,4016.63916016
GEO,2016,15444548901.9637,16.604,19.947,12.553,10.5,,2873.23558251431,3.52338004112244,7.839849,319.31008911
GHA,2016,56144179397.8516,,,,39.0,,357.703181095504,4.3945198059082,3.39035821,64.86400604
GIB,2016,,,,,,,6179.80866361638,,,
GIN,2016,8595955222.49719,,,,,,,2.54450011253357,5.39694929,38.46130753
GMB,2016,1484578885.97132,,,,,,,2.0244300365448,3.19523716,20.77086067
GNB,2016,1245074264.10396,,,,,,,,8.32881451,56.60805511
GNQ,2016,11240808847.8878,,,,,,822.179757669147,,2.85941601,213.11793518
GRC,2016,193097239005.87,23.514,19.859,28.064,1.4,,5500.84999300759,,8.44874573,1513.25915527
GRD,2016,1061640740.74074,,,,,,,,4.43910027,409.27841187
GRL,2016,2707139544.46695,,,,,,,,,
GTM,2016,66053403363.7384,2.583,2.115,3.454,,,640.98308660279,2.94474005699158,6.07008219,246.4538269
GUM,2016,5901000000.0,5.4,,,,,,,,
GUY,2016,4482697336.56174,,,,,,,4.73775005340576,4.01842117,235.91662598
HKG,2016,320860317562.562,3.392,3.692,3.081,,,6390.4260829267,3.29269003868103,,
HND,2016,21717604952.1835,6.727,5.295,8.882,19.8,88.9899978637695,699.291783799634,6.09509492079297,7.709445,177.8835144
HRV,2016,52654855638.1057,13.015,12.395,13.721,0.9,,4028.61840911819,,6.68087435,840.90124512
HTI,2016,14069277526.2278,,,,,,86.5861147170438,1.38776004314423,4.80760574,60.06819153
HUN,2016,128983560865.293,5.115,5.121,5.108,1.6,,4205.74082033822,4.61547994613647,6.9877739,914.1932373
IDN,2016,931877364037.698,4.301,4.573,3.865,18.0,95.379997253418,907.717733163991,1.21023452496964,3.02147198,106.40021515
IMN,2016,6846377563.00683,2.67,3.03,2.26,,,,,,
IND,2016,2294796885663.16,,,,,,879.945696796945,4.25407981872559,3.50430417,59.72652817
IRL,2016,305733136180.907,8.374,9.023,7.598,0.3,,5830.06944348211,3.65882992744446,7.4818964,4726.31298828
IRN,2016,459042684192.698,12.618,10.681,20.776,3.0,85.5400009155273,3020.01278381479,3.17396998405456,7.99202633,444.43972778
IRQ,2016,166743557747.671,10.82,8.49,22.22,,83.3000030517578,1112.43605247329,,4.58949184,199.88551331
ISL,2016,20793168030.9524,2.978,2.918,3.046,0.0,,53842.8745613957,7.43219995498657,8.15569115,5053.51757813
ISR,2016,321940971558.016,4.723,4.596,4.864,0.5,,6890.5920898666,5.82047986984253,7.09562969,2783.82495117
ITA,2016,1887111188176.93,11.688,10.89,12.774,1.8,,5124.17628393394,3.795490026474,8.72533035,2699.73291016
JAM,2016,14077096676.6213,8.634,6.374,11.372,,,1143.80684113221,5.31461000442505,5.70102215,285.60949707
JOR,2016,39892551126.7606,15.275,13.32,24.125,,,1788.46128669876,3.45282006263733,6.97644138,278.13378906
JPN,2016,5003677627544.24,3.132,3.358,2.836,0.7,,8066.01561270421,3.14643001556396,10.65891552,4194.22802734
KAZ,2016,137278320084.171,4.96,,,0.2,,4797.4797969897,2.97810006141663,3.42235589,255.84049988
KEN,2016,74815144163.8931,2.757,2.583,2.937,,,173.266602252732,4.89518022537231,4.75429106,73.88768005
KGZ,2016,6813095379.1187,4.009,3.558,4.685,8.0,,1738.85218914333,6.58615016937256,6.41248226,71.52179718
KHM,2016,26556545153.3573,0.716,0.59,0.851,,,407.3727529447,,4.49053288,75.22520447
KIR,2016,206467818.503227,,,,,,,11.646473381295,9.04265118,157.72897339
KNA,2016,1006818518.51852,,,,,,,3.00076147453842,5.42923307,1161.87097168
KOR,2016,1499679823909.61,3.65,3.732,3.538,0.2,,10609.8069063993,4.33309984207153,6.89293242,2015.13208008
KWT,2016,109406674087.947,2.16,0.94,5.83,,,15956.910124033,5.95593958839578,4.73096323,1292.71984863
LAO,2016,15912501722.6143,,,,,,796.954377908066,2.77442976110388,2.36087489,54.3762207
LBN,2016,51147308774.1294,,,,,,2768.91252020383,2.17820270841405,7.92386055,640.96563721
LBR,2016,3398419600.0,3.081,3.792,2.358,33.6,,,2.11479684223088,9.88514519,67.68016052
LBY,2016,49912073701.298,,,,,,3840.24670218871,,6.17178679,464.47531128
LCA,2016,1868544444.44444,,,,,,,5.2095799446106,4.44097996,472.43051147
LIE,2016,6237302033.50132,,,,,,,,,
LKA,2016,88000211171.5956,4.242,2.84,6.72,3.8,92.3899993896484,626.479324814937,3.22929000854492,3.61788416,145.32496643
LSO,2016,2114426452.2019,,,,,97.2699966430664,,7.55247411216023,9.24263859,91.45993805
LTU,2016,42970749245.0336,7.862,9.102,6.653,1.5,,4043.33886509171,4.01143980026245,6.63746262,988.5279541
LUX,2016,62216885435.9488,6.669,6.431,6.953,0.1,,14327.8340383565,,5.07103872,5475.13964844
LVA,2016,27117105059.5075,9.643,10.895,8.403,1.0,,3563.08658627012,4.82350015640259,6.1332593,874.79772949
MAC,2016,45070808688.9611,1.939,2.3,1.5,,96.5400009155273,,3.09952998161316,,
MAF,2016,,,,,,,,,,
MAR,2016,111572947004.917,9.3,8.81,10.66,,,903.451649561607,5.08530197423073,5.09203386,162.21507263
MCO,2016,6471290793.55029,6.33,4.58,8.68,,,,1.37126004695892,4.12467051,7149.51806641
MDA,2016,7980917075.7748,1.591,2.273,0.969,0.2,,1882.5008401155,5.67208003997803,7.53552246,171.18476868
MDG,2016,11848613858.442,,,,,,66.3985895452988,2.68719005584717,5.33248854,24.20793915
MDV,2016,4409942623.85538,5.771,6.105,5.257,0.1,97.7300033569336,,3.66123008728027,10.30544567,1017.99908447
MEX,2016,1112233497452.7,3.853,3.822,3.903,4.4,94.8600006103516,2292.03193018292,4.75795984268188,5.38499022,489.92230225
MHL,2016,201800000.0,,,,,,,,14.70093918,619.35668945
MKD,2016,10672467073.2873,24.312,25.003,23.218,5.7,,3490.50759240482,,6.37943363,347.44271851
MLI,2016,16743796799.8329,1.367,1.418,1.299,,,,3.09477996826172,3.77377558,27.58086205
MLT,2016,12025782885.2772,4.694,4.384,5.166,0.1,,4767.82433636594,4.95570993423462,8.96600914,2321.15332031
MMR,2016,63298361996.2153,,,,,84.7799987792969,254.623221327079,,5.11349964,59.67910385
MNE,2016,4376930578.32395,17.732,18.246,17.096,3.3,,4643.77719464047,,8.63302994,604.88665771
MNG,2016,11181350649.3573,7.235,8.406,5.899,1.9,,2026.64028365194,5.18310022354126,4.58008575,168.41404724
MNP,2016,1230000000.0,,,,,,,,,
MOZ,2016,12069051237.1711,,,,,,481.835951539126,5.80086994171143,7.21501875,31.85357285
MRT,2016,6398747592.13185,,,,,,,1.94405996799469,3.18699503,49.90084076
MUS,2016,12594155464.4136,6.814,4.518,10.406,,93.1600036621094,2271.02418442932,4.88207006454468,5.54289532,540.39239502
MWI,2016,7909868618.46366,,,,71.7,,,3.28257989883423,7.72703791,34.0307579
MYS,2016,301256033870.334,3.44,3.13,3.92,,94.879997253418,4567.33056650294,4.75192022323608,3.70085335,350.71160889
NAM,2016,10722018732.0936,23.352,21.781,24.977,,88.2018591728156,1623.88442501741,10.5927948535144,9.3223238,409.78106689
NCL,2016,8724568954.89799,,,,,,,,,
NER,2016,10398861981.7583,,,,,,65.2139663467895,2.95843005180359,4.53239059,22.68474007
NGA,2016,404649125252.16,7.06,6.135,8.029,,58.2200012207031,219.234490546382,0.393045646249364,3.64773679,75.52328491
NIC,2016,13286093388.4752,3.9,3.6,4.2,,,597.978457372816,4.08114004135132,8.04877567,171.5748291
NLD,2016,797163949289.885,6.007,5.579,6.501,0.1,,6731.46719432184,5.38952016830444,10.05679512,4644.02099609
NOR,2016,370956547619.048,4.68,5.362,3.912,0.3,,23867.7135377673,7.98444986343384,10.53049755,7492.07666016
NPL,2016,24524109483.5293,,,,,65.5,175.636517829682,3.90320992469788,5.42378998,47.1232872
NRU,2016,97276023.0784346,,,,,,,4.82214626865672,10.99060154,981.88366699
NZL,2016,189100085275.23,5.145,4.806,5.52,,,8741.4352686621,5.50559997558594,9.24379444,3702.37109375
OMN,2016,75128738621.5865,3.266,1.802,13.675,,,7056.22134257006,,4.17580843,714.48864746
PAK,2016,313630000130.435,2.285,2.152,2.711,,,455.97127147955,2.66804003715515,2.57026362,36.46934128
PAN,2016,59760858700.0,4.843,4.111,5.903,4.8,,2235.49460100876,3.32278990745544,7.09378099,1056.68481445
PER,2016,191898104390.379,3.741,3.548,3.977,7.5,94.1699981689453,1493.85284898246,3.81316995620727,4.91142178,311.33517456
PHL,2016,318627003016.731,2.695,2.598,2.848,,,773.021447487509,3.30128109042443,3.95484328,118.05981445
PLW,2016,298323500.0,,,,,,,,10.01226997,1704.62316895
PNG,2016,20758876952.6232,,,,,,,0.853806396301458,2.33063054,53.98646545
POL,2016,473259623976.262,6.141,6.114,6.175,0.4,,4191.16764204412,4.62726020812988,6.59210491,816.08618164
PRI,2016,104336700000.0,11.8,,,,,,2.78358429967595,,
PRK,2016,,,,,,,784.370157028905,,,
PRT,2016,206305431241.638,11.058,10.996,11.122,0.4,,4875.62190982051,,9.39439487,1875.2421875
PRY,2016,36089700222.9461,5.255,4.26,6.706,4.2,94.6500015258789,1845.85812480017,3.4349799156189,6.67556572,385.52297974
PSE,2016,15405400000.0,23.939,20.581,37.967,1.4,96.7200012207031,,4.98296022415161,9.0039854,299.4125061
PYF,2016,5497036476.8031,,,,,,,,,
QAT,2016,151732181868.132,0.15,0.06,0.7,,,16056.9986108829,,3.54971433,2072.06103516
ROU,2016,185290759248.844,5.901,6.588,4.981,5.2,,2688.06630221791,3.0255401134491,5.08021355,476.24505615
RUS,2016,1276786350881.14,5.591,5.788,5.382,0.4,,6683.60463084419,3.76044011116028,5.28970242,463.29275513
RWA,2016,8695272060.67925,,,,63.8,,47.2347811087387,3.43483996391296,6.96089125,50.77831268
SAU,2016,689279466666.667,5.6,2.5,21.1,,,11051.2312417204,,6.24142838,1353.21813965
SDN,2016,42630376000.0,,,,,,286.913014702026,,5.68438482,89.39611053
SEN,2016,19040312333.1864,4.455,4.241,4.745,,46.0999984741211,275.831867207475,5.11309003829956,4.25606871,53.90053558
SGP,2016,319646468521.497,4.08,3.78,4.48,,97.0500030517578,9040.02883392902,2.94466258946576,4.35019255,2488.28295898
SLB,2016,1379490304.2254,,,,,,,,4.52952909,94.32994843
SLE,2016,6084297211.10217,,,,,,,1.86107003688812,15.78850651,84.6361618
SLV,2016,24191430000.0,4.418,4.828,3.849,5.8,88.1399993896484,1007.93446006967,3.82523989677429,8.71456337,339.97875977
SMR,2016,1468343139.74326,6.45,3.52,10.03,,,,3.02697977142855,8.4219532,3621.23266602
SOM,2016,6613743069.99912,,,,,,,,2.27533841,11.72021103
SRB,2016,42225495909.5633,15.257,14.592,16.1,8.1,98.8399963378906,4620.36161002573,3.50274991989136,8.45890999,486.42944336
SSD,2016,,,,,76.5,,44.2285769792381,1.56539228959694,,
STP,2016,292267272.196925,,,,,,,6.11515998840332,7.60211611,109.73142242
SUR,2016,3317421648.09918,7.917,5.679,11.108,,,2979.12232436194,5.64051904970974,5.99283743,338.24822998
SVK,2016,90347173228.6356,9.679,8.772,10.778,1.5,,5226.30375867414,3.88375997543335,7.09177732,1175.6270752
SVN,2016,44290685824.0682,8.0,7.488,8.586,0.0,,6996.46786845013,4.84419012069702,8.47801018,1838.65405273
SWE,2016,514218206628.325,6.99,7.357,6.586,0.4,,13675.7873181576,7.63990020751953,10.85240364,5680.72607422
SWZ,2016,3724180911.37828,22.718,21.031,24.415,44.5,,1060.45461228161,5.43355309210979,6.82044792,226.41770935
SXM,2016,1427017206.70391,,,,,,,,,
SYC,2016,1568513348.14463,3.965,3.711,4.228,,,,4.0213098526001,4.71349716,673.19622803
SYR,2016,12597854877.4254,,,,,,777.489270773103,,3.73849273,25.93214798
TCA,2016,1032452000.0,,,,,,,2.90744573120893,,
TCD,2016,13026289835.7789,,,,,22.3099994659424,13.0337080138448,2.38847586229946,3.60402751,31.96038055
TGO,2016,6071170959.12093,,,,,,126.617893538912,3.6624801158905,6.55580902,50.64896011
THA,2016,413366349747.508,0.688,0.666,0.714,0.1,91.9800033569336,2713.87851406553,3.76761756770937,3.93900609,229.7849884
TJK,2016,6992416096.89018,0.081,0.061,,,,1484.4967041827,5.73094142576332,6.96349716,54.9213562
TKM,2016,36169428571.4286,,,,,,2717.43531213085,,5.58718491,376.65567017
TLS,2016,1640464600.0,4.657,3.343,6.256,,65.7799987792969,,8.12837982177734,6.89625168,92.69400787
TON,2016,420828254.541601,1.054,0.927,1.255,,97.1500015258789,,,5.08616114,202.96311951
TTO,2016,23624333663.6693,3.207,3.238,3.165,,,6770.0966470812,4.21428227509361,6.44781113,1064.41772461
TUN,2016,44360072680.4476,15.557,12.375,23.456,,,1442.05656261943,,6.24778175,240.40258789
TUR,2016,869682881593.041,10.905,9.597,13.742,0.9,95.8600006103516,3073.67891217991,4.62773990631104,4.28469229,456.3659668
TUV,2016,41629064.2232388,8.489,4.644,16.223,,,,,18.322855,697.90136719
TZA,2016,49774409374.4538,,,,,,105.696318109911,4.10196721791864,3.96350336,36.65267563
UGA,2016,29203988696.2626,,,,60.1,69.0999984741211,75.9552683007092,2.13789010047913,5.00792885,39.08125305
UKR,2016,93355869403.9223,9.35,10.83,7.69,0.2,,3160.98233213565,5.00977993011475,7.55205393,154.5546875
URY,2016,57480787465.2716,7.841,6.495,9.444,0.1,98.5599975585938,3408.71125620435,4.36420011520386,8.63850975,1469.38964844
USA,2016,18804913000000.0,4.869,4.94,4.789,1.2,,12806.1977101885,4.78327989578247,16.79114342,9536.20605469
UZB,2016,86138288644.171,5.16,5.33,4.97,,99.9899978637695,1538.10658341199,5.38089990615845,4.71504498,129.82177734
VCT,2016,814303703.703704,,,,,,,5.45265007019043,4.09573793,313.66229248
VEN,2016,,5.319,5.257,5.414,,97.129997253418,2384.08202375891,,,
VGB,2016,,,,,,,,3.25467711875258,,
VIR,2016,3798000000.0,,,,,,,,,
VNM,2016,257096001177.982,1.848,1.989,1.697,2.5,,1788.72117786832,3.46906995773315,4.86994743,133.1960144
VUT,2016,804323576.861028,,,,,,,7.67742589514444,3.07873988,88.35998535
WSM,2016,843924796.697421,,,,,99.4000015258789,,3.98114991188049,5.63950825,238.34661865
YEM,2016,31317825274.1507,,,,,,113.176955627097,,4.84506655,47.25681305
ZAF,2016,323585509674.481,26.536,24.535,28.983,,91.7399978637695,3935.6578258883,5.4442400932312,8.07959366,456.56936646
ZMB,2016,20958412538.3093,,,,,,661.329091746139,3.74792003631592,4.46923161,55.39532089
ZWE,2016,20548759858.0924,,,,,,511.77051640193,,7.46644735,105.11625671
ABW,2017,3092429050.27933,,,,,,,4.45581996127504,,
AFG,2017,18753456497.8159,11.184,10.37,14.027,,,,4.34319019317627,12.62081718,66.82388306
AGO,2017,73690154990.7312,,,,,,315.199297075801,2.46687881104886,2.79383755,112.75364685
ALB,2017,13258268435.6048,13.616,14.442,12.504,1.4,98.8199996948242,2145.15129337241,3.61172008514404,6.57848787,295.52346802
AND,2017,3000162081.11976,,,,,,,3.21708989143372,7.07142639,2876.17871094
ARE,2017,390516804029.952,2.462,1.325,7.135,,,13672.1157729536,,4.00854969,1695.203125
ARG,2017,643628393281.364,8.347,7.513,9.446,1.1,,3005.76483124641,5.45431995391846,10.23174763,1486.92871094
ARM,2017,11527458709.0158,17.704,17.911,17.476,2.4,99.7399978637695,2006.10861247231,2.70759010314941,10.36270332,409.80145264
ASM,2017,612000000.0,,,,,,,,,
ATG,2017,1534855555.55556,,,,,,,2.28158315038897,4.87493944,791.12322998
AUS,2017,1325582658156.54,5.604,5.518,5.701,,,10040.7488630314,,10.11242294,5780.53710938
AUT,2017,414926138132.691,5.561,5.97,5.097,0.3,,8458.13489776604,5.40181016921997,10.38402557,4938.92041016
AZE,2017,40866627351.9817,5.0,4.1,5.9,,99.7900009155273,2120.55307710051,2.4738199710846,4.07396507,167.01565552
BDI,2017,2723586962.84034,,,,,68.379997253418,,4.76202011108398,6.95275736,19.16801643
BEL,2017,500908767351.53,7.09,7.123,7.052,0.2,,7801.64987598414,6.44915008544922,10.80117512,4783.80664063
BEN,2017,12701655836.9467,,,,,38.8699989318848,95.1014055074096,3.53558993339539,2.66813827,28.14816666
BFA,2017,14106955615.3442,,,,,,111.890743966382,5.62846994400024,6.05965996,42.94480133
BGD,2017,293732446624.596,4.372,3.315,6.681,,72.8899993896484,443.212945924414,2.11342875356648,2.36720181,42.17510986
BGR,2017,59167647387.606,6.164,6.354,5.946,2.0,,5387.98742053318,4.07755994796753,7.49624491,624.55499268
BHR,2017,37204813829.7872,,,,,,18552.197165309,2.21637010574341,4.51235676,1080.08898926
BHS,2017,12446900000.0,9.8,8.0,10.9,,,,2.69510162053495,6.75126934,2118.64892578
BIH,2017,18326373366.1105,20.527,18.868,23.135,,,3864.45870454011,2.83868424239217,8.81797314,471.32647705
BLR,2017,54725405751.1559,5.648,7.229,4.044,0.0,,3618.56853835013,4.79500007629395,5.75974846,331.94082642
BLZ,2017,2266300000.0,6.596,4.593,9.808,,,,5.95071983337402,4.63350248,281.39849854
BMU,2017,7142316000.0,,,,,,,1.32495999336243,,
BOL,2017,37508642170.767,3.655,3.343,4.046,6.4,,772.350725504595,8.09724044799805,6.4901948,214.58572388
BRA,2017,2063514977365.65,12.792,11.191,14.861,6.9,93.0800018310547,2610.16613569938,6.32047986984253,9.47125053,954.75012207
BRB,2017,5517340450.0,8.62,8.466,8.779,,,,3.956209897995,6.64785957,1182.00366211
BRN,2017,12128168046.7827,9.316,8.795,9.958,,,8494.08002366142,,2.27022862,636.22973633
BTN,2017,2591358009.20276,,,,2.6,66.5599975585938,,6.6172399520874,3.1345315,103.63583374
BWA,2017,16105155856.7708,,,,,,1616.85446148159,7.80924443947392,6.62986994,471.05056763
CAF,2017,2072349972.6818,,,,,,,1.75365013911465,6.66541576,28.81619644
CAN,2017,1649265644244.09,6.426,6.872,5.929,0.5,,15477.324919979,4.95996999740601,10.93421078,4899.25390625
CHE,2017,695200834102.045,4.797,4.57,5.058,0.0,,7582.25427835832,5.01765012741089,11.41294861,9423.64941406
CHL,2017,276154259981.097,7.257,6.864,7.798,0.5,96.4000015258789,4053.47998595604,5.43278980255127,9.090518,1353.69274902
CHN,2017,12537559062282.9,3.9,,,1.7,,4571.04242541442,,5.06592178,439.94006348
CIV,2017,52512343996.69,3.272,2.865,3.87,,,272.618059554926,3.73654007911682,3.24693036,63.77943039
CMR,2017,36098547033.1655,,,,,,263.504709618266,3.05962991714477,3.79293942,56.7457695
COD,2017,38019264794.8263,,,,,,110.239152587959,1.45494997501373,4.00057793,18.14648819
COG,2017,11834473039.3645,,,,,,306.484139165477,4.17236995697021,2.36476016,52.29982376
COL,2017,311866875156.879,9.086,7.123,11.706,7.3,94.8927138785262,1533.06352290717,4.53551006317139,7.67864323,497.54016113
COM,2017,1077439756.12221,,,,,,,,5.26807451,75.01337433
CPV,2017,1996741539.95088,12.24,11.82,12.76,,,,4.59278011322021,4.74573231,184.75575256
CRI,2017,60516044656.5298,7.729,6.487,9.757,1.7,,2065.46599074285,7.06980991363525,7.04522991,867.76733398
CUB,2017,96850649691.7406,1.7,1.7,1.6,,,1545.27598170278,8.44413540438793,11.47201538,987.81030273
CUW,2017,3033433240.22346,,,,,,4957.07819572343,5.91444785594951,,
CYM,2017,5166281305.12522,,,,,,,,,
CYP,2017,22946570628.7576,11.155,10.972,11.354,0.1,,3807.7774012876,5.69961977005005,6.62192535,1773.41162109
CZE,2017,221563575696.217,2.893,2.34,3.583,0.0,,6573.73236787076,3.75573992729187,7.33911419,1516.75012207
DEU,2017,3763092263752.95,3.781,4.181,3.316,0.2,,6947.26382648139,4.77830982208252,11.32552433,5065.43164063
DJI,2017,2762581334.22612,26.064,22.073,35.898,25.4,,,3.73344993591309,2.46857476,64.65093994
DMA,2017,563355555.555555,,,,,,,4.71605005720456,5.46245432,415.87072754
DNK,2017,331610593961.988,5.833,5.636,6.054,0.1,,5885.01607984763,7.3700098991394,10.09825516,5834.02050781
DOM,2017,79070274743.1658,5.832,4.294,8.074,1.5,93.232235984521,1552.84932945952,3.92026752279272,4.49336958,336.98895264
DZA,2017,189880896903.073,12.0,9.78,20.62,,,1554.49963310729,5.73482350888796,5.94846106,270.93261719
ECU,2017,104467486000.0,3.836,3.049,4.897,4.3,92.8300018310547,1451.29463441045,4.60667733499397,7.52484131,469.04544067
EGY,2017,248362771739.13,11.767,8.246,23.068,3.1,71.1699981689453,1564.91967674335,,5.34661913,106.00288391
ERI,2017,,,,,,,92.3707769334616,,4.15359449,25.10270691
ESP,2017,1321754088818.83,17.224,15.657,19.027,0.8,,5605.86415235912,4.17845010757446,8.94652462,2525.13964844
EST,2017,27469461919.1189,5.807,6.344,5.245,0.5,,7322.84588244582,4.86288022994995,6.59727049,1350.12646484
ETH,2017,81770885148.0574,,,,,,80.8177660045461,5.49905076025271,3.45336914,24.18239403
FIN,2017,253846138440.0,8.64,8.872,8.389,0.1,,15464.1776808236,6.40826988220215,9.12670135,4235.75488281
FJI,2017,5353469174.47838,,,,,,,4.65119160575452,3.18689561,185.69645691
FRA,2017,2588868323334.71,9.409,9.443,9.373,0.0,,7229.03935292766,5.46482992172241,11.37063789,4416.79199219
FRO,2017,2980057377.87967,,,,,,,,,
FSM,2017,359000000.0,,,,,,,12.6815821727019,12.46886253,408.86560059
GAB,2017,14929487485.1623,,,,3.8,,1038.99114469841,3.55570801059931,2.78068876,192.47543335
GBR,2017,2680148052335.3,4.501,4.623,4.363,0.2,,4932.16202286026,5.45256996154785,9.60016823,3907.82226563
GEO,2017,16473125375.0684,13.939,15.012,12.74,11.1,99.3600006103516,3068.39799528112,3.52442002296448,6.95936155,302.26367188
GHA,2017,60385409434.8567,3.369,3.253,3.477,,64.4899978637695,408.852814786176,3.53362989425659,2.68786979,54.10602188
GIB,2017,,,,,,,6044.67805519054,,,
GIN,2017,10324668271.1362,,,,,,,2.3203399181366,3.91512728,32.63646317
GMB,2017,1504909462.69521,,,,,,,2.45919445096525,3.35449266,21.55331612
