"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Spain","ESP","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","2.6","3.38","4.24","2","5.54","7.97","9.7","12.8","15.99","18.69","20.52","23.04","25.04","25.002","27.923","27.996","25.27","24.175","23.206","25.221","28.732","31.59","30.528","29.526","27.983","26.608","22.805","20.326","15.038","16.042","15.683","15.034","11.986","11.344","10.698","12.839","18.127","20.225","21.812","25.034","26.672","25.425","23.548","21.38","19.027","17.023","15.995","17.428","16.833","14.887","13.872","12.678",
"Estonia","EST","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.695","1.527","3.463","6.64","7.932","8.861","9.227","9.543","8.513","10.147","11.614","13.237","8.679","10.383","8.834","6.911","5.585","3.757","5.138","10.307","14.097","11.579","9.102","8.156","6.814","6.324","6.164","5.245","5.256","4.923","6.771","5.546","5.061","6.636","7.486",
"Ethiopia","ETH","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","1.4","","","","","","","","","","3.3","","","","","5.062","","","","","","3.251","","","","","","","","2.943","","","","","","","","5.274","","","",
"European Union","EUU","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1619372398853","10.3416614909212","11.344095283402","12.7705943592166","13.356704715285","13.0455452784392","12.9665392327249","12.793171613582","12.4100959696875","11.867102867671","11.3743407734821","10.5698214211367","10.722940834308","10.7041180776277","10.7770874062829","10.6644499283602","9.69962818895013","8.38088422901332","7.9639067693904","9.38403245281697","10.0326746748598","10.1710586398916","11.0600409736993","11.4805070098727","11.0249358427108","10.1755560576774","9.36448711216208","8.43198771118088","7.55114288425538","7.00082268326162","7.35818527230419","7.3500260863148","6.51580363615884","6.33969446130296","6.15201900588938",
"Fragile and conflict affected situations","FCS","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","1.6","1.04","1.54","1.67","2.38","1.85","2.02","2.93","4.97","6.08","5.72","4.95","4.81","5.17","5.31","4.97","4.6","4.58","4.36","3.95","3.12","2.604","5.033","9.648","14.419","14.872","16.158","15.556","15.175","13.58","12.443","11.988","10.757","10.172","9.94","10.575","9.65","9.134","7.191","6.689","7.574","7.642","7.105","7.055","7.519","7.954","8.844","8.583","8.389","7.298","6.174","7.486","7.044","6.368","6.414","7.534",
"Fiji","FJI","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","11.95","","","","","","","","","","","","","","7.84","","","","","","","","6","5.159","","12.68","","","","4.615","","","8.51","","5.54","","","","","","","","7.065",
"France","FRA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","4.55","4.61","4.52","4.78","6.08","6.81","7.45","7.55","8.99","9.93","11.11","11.62","10.461","12.094","12.63","12.266","13.468","12.785","12.59","12.162","11.612","12.825","13.401","14.485","14.051","14.486","14.42","14.105","13.901","12.194","10.511","9.799","9.132","9.875","9.84","9.674","8.595","7.914","9.359","9.647","9.709","9.967","9.775","10.006","9.878","9.853","9.373","9.056","8.351","7.951","7.769","7.129","7.206","7.239",
"Faroe Islands","FRO","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.878","","","","","","","","","","",
"Gabon","GAB","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.14","","","","","","","","","","","","22.37","","","","","28.52","","","","","","","","","","","","","","",
"United Kingdom","GBR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","1.2","1.5","1","1","1.9","3.1","3.7","3.8","3.7","4.8","6.8","7.5","9.747","10.01","10.987","10.895","10.424","8.628","7.138","6.62","7.398","7.412","7.742","7.38","6.914","6.314","5.796","5.345","5.148","4.86","4.113","4.362","4.064","4.19","4.405","5.051","5.092","5.193","6.533","7.028","7.473","7.67","7.161","6.061","5.376","4.756","4.363","4.064","3.46","4.206","4.626","3.611","3.685","4.138",
"Georgia","GEO","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.72","12.16","10.5","10.65","11.01","11.54","11.78","12.66","11.65","12.59","17.59","19.08","17.562","17.403","18.368","16.179","14.475","13.923","12.553","12.74","11.229","10.146","10.213","","","","",
"Ghana","GHA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.515","5.5","","","","","","8.7","10.7","10.733","","","","","","5.156","","","","5.833","","","2.36","","6.596","","3.477","","","","3.594","3.123","","",
"Gibraltar","GIB","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.551","","","","","","","","","","","","4.104","","","","","5.061","","","","","",
"Gambia, The","GMB","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.585","","","","","","3.137","","","","","5.813","",
"Guinea-Bissau","GNB","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.793","1.076","","","1.859","","",
"Equatorial Guinea","GNQ","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","19.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","5.71","8.12","11.681","12.1","11.729","11.559","11.652","12.861","12.578","11.81","12.85","14.729","16.194","15.29","15.664","16.783","16.308","18.97","18.459","17.348","16.323","15.808","15.268","16.441","15.64","13.739","12.916","11.355","13.248","16.404","21.694","28.58","31.654","30.506","29.027","28.064","26.032","24.111","21.197","19.248","18.876","16.397","14.267","12.665",
"Grenada","GRD","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.95","","","36.98","","24.88","","21.77","","","","","","","","","","","","","","","","","","","","14.992","11.141","15.961","14.669","","9.042","",
"Greenland","GRL","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.59","8.17","9.66","7.42","10.1","7.71","7.82","8.64","8.82","8.02","6.7","","","","7.7","9.6","10.2","10.1","10.3","9.3","","","","","","","","","",
"Guatemala","GTM","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","2.09","2.22","","","","","4.17","","3.08","","","","","","","","","","","","","2.516","3.393","3.376","","2.468","","","","3.832","6.614","3.443","3.642","3.366","3.528","3.454","3.502","2.801","2.912","","2.836","4.54","2.917","",
"Guam","GUM","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","9.84","9.92","","","","12.1","9.8","10.8","9.11","","","7.17","","","","","","3.707","","","","","","","","","","9.7","","7.7","7.7","7.5","9.9","","9.8","9.3","15.7","10.8","","","","","","","","","","","","",
"Guyana","GUY","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.92","","","","","15.3","","","","","","","","","","15.26","","","","","","","","","","","","","","","","15.986","14.653","","","","","",
"High income","HIC","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.60890220723256","7.15029565406736","7.48298655490685","7.97273931277121","8.37517164968124","8.28369039092654","8.25091878929505","8.38477793864152","7.80506605051411","7.55550692086168","7.16415711105435","7.044964695916","7.47739922687789","7.50066227521267","7.36771564350529","7.17083978211475","6.66033369299248","5.98382054622237","6.11522699145041","7.77433655027401","7.95496807856105","7.77127963303268","7.83504499217529","7.70229564564808","7.18641151830811","6.70511119896548","6.28985221282734","5.77484580015928","5.29189628678329","4.95234667944922","6.78722640076978","5.78985566005297","4.77086329359309","4.51707451470375","4.55969068416954",
"Hong Kong SAR, China","HKG","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","9.09","4.2","4.2","1.95","2.19","2.62","1.49","1.88","2.11","2.04","2.63","2.53","1.75","1.36","1.06","1.32","1.6","1.89","1.94","1.7","2.93","2.39","2.07","4.03","4.82","4.01","3.84","5.9","6.19","5.55","4.42","3.72","3.36","2.97","4.32","3.502","2.797","2.756","2.97","3.009","3.185","3.081","2.862","2.421","2.298","4.74","4.223","3.523","2.417","2.366",
"Honduras","HND","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","8.9","","","","","","","","6","","","","10.92","10.26","","","6.12","5.54","2.93","","","3.4","4.42","3.32","4.35","3.89","","4.08","4.81","6.55","8.31","6.383","4.394","4.283","3.84","4.259","5.398","6.307","5.12","7.45","9.246","8.765","8.882","7.85","7.17","8.06","13.821","10.645","12.765","8.602","6.34",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.17","","","","","10.09","10.13","","","17.312","17.855","17.283","15.628","15.269","13.836","12.672","11.34","10.347","10.709","12.306","13.72","15.957","16.708","18.231","16.954","13.721","11.772","9.303","7.056","7.497","7.948","7.866","6.652","5.033",
"Haiti","HTI","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","13.5","","","","","","","11.3","","","","","","","","","8.3","","","","","","","","19.2","","","","","17.3","","","","","","","","","","","","",
"Hungary","HUN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","7.6","8.718","10.391","9.374","8.688","9.031","7.861","8.091","6.216","5.787","4.877","5.078","5.386","5.857","7.427","7.912","7.734","8.004","9.741","10.663","10.984","10.611","10.136","7.913","7.039","5.108","4.571","3.932","3.509","4.437","4.204","3.476","4.156","4.388",
"IBRD only","IBD","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.38915619315848","","","","","","","","","","","","6.46294208437633","","","","","","","","7.94832871400838","7.70930895081082","6.42870067030947","","",
"IDA & IBRD total","IBT","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.52564400086783","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.16203554707333","","3.63542634734901","4.50508981432803","5.36579449375038","5.8339344100696","","","9.75645528925436","","","","","",
"Indonesia","IDN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","1.96","1.14","1.76","","2.24","","3.36","","","2.01","2.56","2.43","2.71","","2.676","2.979","2.969","3.031","5.136","","5.886","5.643","6.116","6.882","6.706","7.373","7.851","8.308","9.177","10.065","9.286","9.906","8.101","6.696","6.391","5.565","4.784","4.266","3.883","4.43","3.865","3.484","4.184","3.35","3.772","3.153","3.155","3.081","",
"IDA only","IDX","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","2.7","2.7","1.9","2.6","4.5","5.3","5.6","6","6.7","6.6","5.1","2.8","1.6","1.3","3.26","2.7","","","","2.6","","","0.5","0.4","1.45","0.4","0.5","0.6","0.9","1.96","1.1","1","","","2.76","","1.711","1.26","","2.26","","","","","","","","",
"India","IND","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.885","","","","","","2.402","","","","","4.002","","","","","3.788","","3.738","","","","","","7.715","6.072","6.763","5.402","4.588","4.063","4.091",
"Not classified","INX","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","15.893","17.44","19.221","19.482","19.019","18.379","16.495","14.976","16.602","15.297","15.819","14.679","12.051","11.744","10.147","7.336","5.618","4.267","3.549","3.748","4.006","3.831","3.796","4.1","4.928","5.702","9.509","11.41","12.5","12.753","12.419","10.875","8.908","7.598","6.294","5.691","4.685","5.649","6.367","4.641","4.216","4.29",
"Iran, Islamic Rep.","IRN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","25.5","","","","","24.4","","","","","13.4","","","","","","22.4","","17.8","17.608","16.508","16.097","16.918","17.04","20.74","21.063","19.787","19.874","19.764","19.503","20.776","19.924","18.965","17.547","15.668","16.011","15.823","15.018","",
"Iraq","IRQ","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.439","","","","","12.424","","21.92","","22.22","30.96","","","","28.308","","","",
"Iceland","ISL","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.888","4.897","5.601","5.542","4.905","3.45","3.818","3.804","2.789","2.625","2.24","2.648","3.969","2.751","2.491","3.06","2.268","2.581","5.683","6.737","6.211","5.665","5.077","4.786","4.051","3.046","2.718","2.536","3.111","5.292","6.364","3.385","3.098","3.324",
"Israel","ISR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","3.15","4.39","","4.61","","4.7","3.69","5.84","6.28","5.94","5.24","6.97","7.02","","","","","11.319","13.385","13.882","12.076","10.002","8.589","7.807","8.779","9.199","9.404","9.19","9.901","10.597","11.329","11.371","9.53","8.987","7.944","6.505","7.649","6.497","5.62","6.873","6.174","5.804","5.309","4.864","4.24","3.878","3.845","3.974","4.732","3.582","3.196","2.782",
"Italy","ITA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","9.63","9.51","10.93","11.59","9.58","10.49","11.99","12.5","12.61","13.26","13.06","","14.84","14.209","15.262","15.312","16.965","16.621","17.403","17.282","15.666","15.722","13.855","14.787","15.3","16.089","16.208","16.371","16.535","16.258","14.846","13.037","12.614","11.948","10.221","10.044","8.774","7.84","8.496","9.223","9.598","9.544","11.826","13.067","13.798","12.694","12.774","12.387","11.707","11.03","10.23","10.625","9.349","8.759","7.338",
"Jamaica","JAM","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","29.56","32.6","","35.23","","61.97","37.95","39.42","","","56.01","","","36.92","","23.08","22.82","22.81","22.4","21.73","22.51","23.04","23.41","22.09","22.82","22.276","20.93","19.556","16.339","17.283","15.799","14.457","14.283","8.86","9.108","9.759","10.254","11.209","12.57","11.649","17.857","11.372","9.706","6.949","6.364","7.432","6.335","5.128","3.924","",
"Jordan","JOR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","22.8","","","22.3","25.4","","","","","","30","","29.9","24.3","","","","21","20.5","21.9","20.8","","25.9","25","25.6","24.4","24.1","21.7","21.2","19.9","22.2","20.7","22.55","24.125","27.164","24.116","24.115","25.442","26.227","26.956","23.132","",
"Japan","JPN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","1.7","1.6","1.5","1.3","1.3","1.3","1.4","1.4","1.1","1.1","1","1.1","1.3","1.2","1.3","1.7","1.7","1.8","2","2","2","2.1","2.3","2.6","2.8","2.7","2.8","2.8","2.6","2.3","2.2","2.2","2.2","2.6","3","3.2","3.3","3.4","4","4.5","4.507","4.737","5.12","4.888","4.42","4.218","3.925","3.766","3.855","4.784","4.606","4.15","4.052","3.685","3.368","3.092","2.836","2.646","2.233","2.168","2.532","2.527","2.353","2.3","2.4",
"Kazakhstan","KAZ","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.05","11.21","10.4","9.84","","","","7.95","7.54","6.63","6.21","6.47","5.87","","","","5.43","","","5.37","","5.5","","",
"Kenya","KEN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.337","","","","","","10.133","","","","9.4","","","","","","","2.937","","","5.265","","7.405","6.88","","",
"Kyrgyz Republic","KGZ","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.27","","9.26","9.05","9.03","","9.38","9.76","9.971","8.889","6.996","6.465","6.146","5.027","4.685","3.465","5.008","6.306","6.991","6.104","6.048","4.197","",
"Cambodia","KHM","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.165","0.637","","","3.108","2.314","","0.928","7.36","","","1.191","0.861","0.557","0.794","0.477","1.133","0.516","0.695","0.457","0.851","0.175","","0.517","0.209","0.416","","0.208","",
"Kiribati","KIR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.24","","","","","34.09","","","","","5.637","","","","8.674","12.338","","","3.695","",
"St. Kitts and Nevis","KNA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","12.09","","","","","","","","","","","4.87","","","","","","","","","","4.27","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","2.9","3.29","2.56","2.33","2.7","2.63","1.983","2.433","2.243","2.432","3.519","2.456","2.518","2.192","2.201","2.365","2.08","1.811","1.74","1.837","1.775","1.932","2.053","2.206","1.895","1.665","1.571","2.311","5.585","5.268","3.243","3.006","2.496","3.035","3.079","3.099","2.713","2.403","2.405","2.687","2.841","2.643","2.556","2.795","2.962","3.483","3.538","3.484","3.692","3.582","3.99","3.74","3.031","2.722","2.822",
"Kuwait","KWT","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","1.03","","","","","2.59","","","","","","","","","","","","","","","","","1.81","2.9","3.1","3.73","3.39","2.8","","","","4.9","4.4","5.83","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.51926128947584","8.16415925917888","","10.5794861383697","11.1338486835877","11.0551925957223","11.6711924061128","12.2761578740756","","11.3043776893102","11.3868388765344","11.3444755163008","10.7714123032391","10.4892047478551","9.10931036881653","9.32073320159581","8.5862825744424","9.64779335567824","","8.27888506133999","7.80976099544047","7.48019355693334","7.11076617372095","7.84523868133218","9.25825203814303","9.67502915364981","9.49548691799255","9.79985674392308","12.2467044821615","11.41390855722","8.43149289380433","7.25999038988947","6.40746876581933",
"Lao PDR","LAO","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","","","","","","","","","","1.36","","","","","0.661","","","","","1.963","","2.753","","","","","0.892","","",
"Lebanon","LBN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.51","","","10.14","","10.396","","","","","","","","","","14.311","","","","","",
"Liberia","LBR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.288","","","","1.796","","2.358","5.633","","","","","","","",
"Libya","LBY","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.05","","","","","","","","","","","","",
"St. Lucia","LCA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","22.15","20.36","19.34","23.79","25.98","20.34","20.79","","23.86","28.05","25","22.9","20.3","18.5","14.75","16.46","","20.22","21.19","23.93","","","","20.883","20.889","17.013","22.125","21.537","17.637","13.53","11.086",
"Latin America & Caribbean","LCN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.56752719921887","8.144027722582","","10.6673483944815","11.371057693036","11.2288907803824","11.7773284839835","12.5308563541644","","11.5449451649507","11.8499595710628","11.8623744761539","11.1990797104318","10.6367185972228","9.25727084178435","9.28340997530661","8.56451235155186","9.59135785451663","","8.27402017546695","7.81803864406987","7.53572373996291","7.14628112960663","7.84049455668501","8.98320128672103","9.43051479942337","9.47136037117757","9.76690220229687","12.2337359248559","11.4133516559643","8.51138305611906","7.37523889535044","6.58939765713",
"Least developed countries: UN classification","LDC","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.53","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.72","","","","","","13.35","11.42","11.5","12.93","12.9","12.92","11.89","9.68","9.03","8.03","8.62","7.399","6.914","6.1","6.43","6.243","7.33","6.72","6.236","6.881","7.252","8.184","7.615","6.218","","",
"Lower middle income","LMC","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.18353134261299","","","","","","4.69147911804865","","","","","6.14148539414646","","","","","4.2165303853184","","4.47675324389568","","","","","","6.4357442317661","6.84121606331593","6.42038310587309","6.01783084069305","5.129796674204","4.04359176978009","",
"Low & middle income","LMY","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.23887366943862","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8","","","","","","","","","","","46.55","","33.1","","","","","","","","","38.79","","","","","","","","","","","19.106","","","","","21.739",
"Late-demographic dividend","LTE","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7670051358794","","","","","","","","","","","","","","","","","","","","","","","","",
